trip_id,date,time,day_of_week,is_weekend,source,destination,distance_km,travel_time_min,avg_speed,road_type,vehicle_type,traffic_level
202,2016-04-02,21,5,1,"40.7422,-73.9795","40.745,-73.9866",0.6743227912190228,7.366666666666666,5.492221828933218,city,bike,High
203,2016-01-07,10,3,0,"40.7407,-74.002","40.7411,-73.9906",0.9614669103290516,6.733333333333333,8.567526923724222,city,bike,High
204,2016-02-05,22,4,0,"40.7606,-73.9834","40.7648,-73.9686",1.3310922909861733,11.8,6.768265886370372,city,car,High
205,2016-01-16,18,5,1,"40.782,-73.9806","40.776,-73.9867",0.8419766619912862,3.7,13.653675599858694,city,bus,Medium
206,2016-06-05,0,6,1,"40.7608,-73.9871","40.7281,-73.988",3.636864520109765,20.783333333333335,10.49936830184054,city,bus,Medium
207,2016-01-22,20,4,0,"40.7589,-73.9956","40.7571,-73.9852",0.89853892561006,5.933333333333334,9.086348685944428,city,bike,High
208,2016-06-07,17,1,0,"40.7635,-73.9779","40.7833,-73.9572",2.8081492942327646,11.533333333333333,14.608869160748487,city,bike,Medium
209,2016-02-08,18,0,0,"40.7652,-73.9768","40.774,-73.9822",1.0790216972533158,5.416666666666667,11.952240338805959,city,bike,Medium
210,2016-02-24,6,2,0,"40.7637,-73.9672","40.7562,-73.9746",1.041129066120923,4.3,14.527382317966365,city,car,Medium
211,2016-06-04,7,5,1,"40.7566,-73.9828","40.7051,-74.0161",6.377020394358014,16.683333333333334,22.93433908060824,city,bus,Medium
212,2016-02-24,11,2,0,"40.7257,-74.0007","40.7471,-73.9932",2.4620458729086865,21.933333333333334,6.735079895494887,city,bus,High
213,2016-02-19,8,4,0,"40.7337,-73.9765","40.7397,-73.9897",1.2969216628783122,8.433333333333334,9.22711064498404,city,bus,High
214,2016-06-22,18,2,0,"40.7796,-73.9556","40.7871,-73.9738",1.7445895419241604,8.05,13.003151865273244,city,car,Medium
215,2016-04-14,11,3,0,"40.7332,-73.9865","40.7488,-73.9731",2.069654598850442,17.766666666666666,6.9894526790446445,city,bus,High
216,2016-01-22,16,4,0,"40.7566,-73.9835","40.7485,-73.9906",1.081157352832171,13.183333333333334,4.92056443766854,city,bus,High
217,2016-06-09,10,3,0,"40.7651,-73.9754","40.756,-73.9836",1.2250991899561003,22.0,3.341179608971183,city,bike,High
218,2016-04-12,8,1,0,"40.7443,-73.9766","40.7509,-73.9841",0.968382500278557,7.966666666666667,7.293257324273651,city,car,High
219,2016-03-09,8,2,0,"40.7749,-73.9569","40.7822,-73.9537",0.8552743195513157,2.65,19.36470157474677,city,bus,Medium
220,2016-03-31,17,3,0,"40.7373,-73.991","40.7412,-74.0057",1.3122186946572394,8.116666666666667,9.70017926235331,city,bike,High
221,2016-02-03,22,2,0,"40.7437,-73.9729","40.7498,-73.9875",1.4045617632324439,5.483333333333333,15.369064886434035,city,bus,Medium
222,2016-04-08,8,4,0,"40.7644,-73.9784","40.7549,-73.9825",1.1113627689337857,8.383333333333333,7.954087411852145,city,car,High
223,2016-06-12,19,6,1,"40.7847,-73.9809","40.7755,-73.9443",3.2470512518648507,16.2,12.026115747647596,city,bike,Medium
224,2016-03-05,13,5,1,"40.7036,-74.0116","40.7149,-74.011",1.2575200317545314,6.883333333333334,10.96143369083853,city,car,Medium
225,2016-05-24,13,1,0,"40.7201,-74.0053","40.7553,-73.9816",4.393980826334685,32.65,8.074696771212285,city,bus,High
226,2016-04-04,20,0,0,"40.7396,-74.0027","40.7505,-74.0023",1.2124930487762893,4.583333333333333,15.872636274889606,city,bus,Medium
227,2016-02-03,13,2,0,"40.8003,-73.9656","40.7908,-73.9724",1.2014764499757529,4.1,17.582582194767117,city,bike,Medium
228,2016-03-08,21,1,0,"40.7562,-73.9756","40.7563,-73.9974",1.836235994167237,16.283333333333335,6.766069169909983,city,bike,High
229,2016-02-29,10,0,0,"40.7613,-73.9877","40.7588,-73.9751",1.0970356926834808,6.933333333333334,9.493578109760891,city,bike,High
230,2016-03-15,9,1,0,"40.7626,-73.9597","40.7402,-73.982",3.1196965618414545,9.683333333333334,19.33030571881108,city,car,Medium
231,2016-03-16,21,2,0,"40.7444,-73.9944","40.7522,-73.9861",1.1140506245754243,4.85,13.782069582376383,city,bus,Medium
232,2016-04-25,22,0,0,"40.7737,-73.8709","40.7389,-73.8488",4.294036026761514,10.033333333333333,25.67862075804228,city,bike,Low
233,2016-04-03,4,6,1,"40.7829,-73.9498","40.7198,-73.9751",7.332920244830673,10.033333333333333,43.851350301313,city,bike,Low
234,2016-06-05,16,6,1,"40.7787,-73.9562","40.7624,-73.9622",1.8815870405011008,11.283333333333333,10.005485001187537,city,bus,Medium
235,2016-04-19,10,1,0,"40.7538,-73.9916","40.7608,-73.9661",2.2845067129080134,27.85,4.92173798113037,city,bike,High
236,2016-03-06,7,6,1,"40.7783,-73.9529","40.7801,-73.9571",0.4063529874872544,1.4833333333333334,16.436750055664223,city,bike,Medium
237,2016-02-29,17,0,0,"40.7481,-73.9891","40.7399,-73.9909",0.9243220776002811,8.483333333333333,6.537444949628708,city,car,High
238,2016-03-15,21,1,0,"40.7457,-73.991","40.7602,-73.9966",1.6799123080413472,10.366666666666667,9.722965126927411,city,car,High
239,2016-01-09,6,5,1,"40.6996,-73.9398","40.6891,-73.932",1.3400017371002941,4.266666666666667,18.843774427972885,city,bus,Medium
240,2016-02-07,2,6,1,"40.7424,-74.0043","40.7558,-73.998",1.5817019810957758,4.6,20.630895405597077,city,bike,Medium
241,2016-06-03,19,4,0,"40.7557,-73.9819","40.7716,-73.9823",1.7683202559162954,12.55,8.454120745416551,city,bike,High
242,2016-04-26,10,1,0,"40.7536,-73.9665","40.7562,-74.0031",3.0963873481166013,24.416666666666668,7.608869933938406,city,bus,High
243,2016-04-20,10,2,0,"40.7586,-73.9756","40.7743,-73.8727",8.839976222716423,34.03333333333333,15.584678943084782,city,car,Medium
244,2016-06-24,12,4,0,"40.7813,-73.9493","40.765,-73.9686",2.4344196092227053,19.633333333333333,7.439652456028641,city,bus,High
245,2016-05-28,19,5,1,"40.7716,-73.9791","40.7645,-73.9882",1.1002638032105405,4.766666666666667,13.849474446006804,city,car,Medium
246,2016-05-04,20,2,0,"40.7529,-73.9855","40.7647,-73.9626",2.3327670049744964,14.15,9.8915915405279,city,bike,High
247,2016-03-07,23,0,0,"40.7455,-73.9848","40.7435,-73.9729",1.0268783101744985,4.5,13.691710802326647,city,car,Medium
248,2016-01-05,21,1,0,"40.7203,-73.9872","40.7227,-74.0043",1.46557830773176,8.433333333333334,10.427039343546117,city,car,Medium
249,2016-06-04,14,5,1,"40.7527,-73.9786","40.7399,-74.0055",2.6760102528751415,17.466666666666665,9.192401632013846,city,bike,High
250,2016-01-11,22,0,0,"40.6447,-73.7817","40.7357,-73.9954",20.664614343086022,29.05,42.680786939248236,highway,bike,Low
251,2016-02-16,18,1,0,"40.7577,-73.9821","40.7801,-73.9815",2.491278814026931,11.266666666666667,13.267165281800224,city,bike,Medium
252,2016-06-29,18,2,0,"40.7204,-74.0124","40.7294,-74.0034",1.255672730431472,9.8,7.68779222713146,city,bike,High
253,2016-06-08,18,2,0,"40.7672,-73.9667","40.7756,-73.9627",0.9929187976674515,5.533333333333333,10.766589372297668,city,bus,Medium
254,2016-04-14,8,3,0,"40.7147,-74.0096","40.7327,-74.0047",2.0436597544174155,9.65,12.706692773579785,city,car,Medium
255,2016-04-22,22,4,0,"40.7654,-73.9317","40.7541,-73.9424",1.5462776245123235,3.0,30.92555249024647,city,bike,Low
256,2016-01-07,19,3,0,"40.7466,-74.0018","40.7296,-74.0047",1.9060388950842502,10.85,10.540307253922121,city,bike,Medium
257,2016-06-17,14,4,0,"40.7459,-73.9844","40.7592,-73.9745",1.6978052007594309,11.816666666666666,8.620731625858888,city,bus,High
258,2016-03-12,4,5,1,"40.755,-73.8908","40.7735,-73.8703",2.6856051088434074,6.7,24.05019500456783,city,bike,Medium
259,2016-02-18,21,3,0,"40.7628,-73.9829","40.756,-73.989",0.9141613220630004,7.483333333333333,7.329578528790203,city,car,High
260,2016-01-02,19,5,1,"40.7493,-73.9923","40.7138,-74.0139",4.346796612777237,13.65,19.106798297921923,city,bus,Medium
261,2016-05-10,6,1,0,"40.7336,-73.9976","40.7548,-73.9757",2.993474902304156,9.783333333333333,18.358619503057852,city,bus,Medium
262,2016-04-27,17,2,0,"40.766,-73.9823","40.7504,-73.9915",1.8998502134019852,21.166666666666668,5.3854021797221625,city,car,High
263,2016-05-29,13,6,1,"40.7366,-73.9889","40.725,-73.9956",1.4079994030214915,5.116666666666666,16.510742185268306,city,car,Medium
264,2016-02-26,22,4,0,"40.7444,-73.9812","40.7498,-73.9897",0.9344888819741682,15.033333333333333,3.7296673781674126,city,bus,High
265,2016-01-31,2,6,1,"40.7203,-73.9897","40.7492,-73.992",3.219371290179387,14.9,12.963911235621692,city,car,Medium
266,2016-06-04,11,5,1,"40.7771,-73.9523","40.7505,-73.9913",4.420060102095742,26.183333333333334,10.12871824795969,city,car,Medium
267,2016-02-15,17,0,0,"40.7511,-73.9741","40.7739,-73.8709",9.053864718683984,23.016666666666666,23.601674864056733,city,bus,Medium
268,2016-04-16,18,5,1,"40.7809,-73.9546","40.7646,-73.9808",2.8552890246185973,12.116666666666667,14.138982790408459,city,bus,Medium
269,2016-04-26,23,1,0,"40.7643,-73.9883","40.7569,-73.9862",0.8416369839434682,4.183333333333334,12.071287419109503,city,bus,Medium
270,2016-02-24,19,2,0,"40.7846,-73.9792","40.837,-73.9443",6.525070452787239,17.733333333333334,22.077306043265093,city,car,Medium
271,2016-03-19,20,5,1,"40.7591,-73.9884","40.7645,-73.9835",0.7285988600171579,3.3833333333333333,12.920965005230386,city,bike,Medium
272,2016-03-06,13,6,1,"40.727,-74.0033","40.7673,-73.9535",6.138441780954189,19.816666666666666,18.58569420642143,city,bus,Medium
273,2016-02-23,20,1,0,"40.7517,-74.0047","40.7448,-73.9136",7.712485181911654,38.68333333333333,11.962493173150346,city,car,Medium
274,2016-02-02,11,1,0,"40.79,-73.9752","40.7942,-73.9708",0.596078701059501,2.283333333333333,15.663381925651123,city,bike,Medium
275,2016-04-23,15,5,1,"40.7809,-73.9586","40.7818,-73.9756",1.434854327263303,9.95,8.652387903095294,city,bike,High
276,2016-03-23,19,2,0,"40.7507,-73.9789","40.7417,-74.0045",2.3774847529154908,11.966666666666667,11.920536365592989,city,bus,Medium
277,2016-02-17,19,2,0,"40.7941,-73.9447","40.8699,-73.9159",8.76994958146207,23.383333333333333,22.503078042240524,city,bus,Medium
278,2016-02-09,12,1,0,"40.756,-73.9759","40.6469,-73.79",19.81804479577779,28.316666666666666,41.99232564143617,highway,car,Low
279,2016-04-17,19,6,1,"40.7522,-73.9774","40.7493,-73.9903",1.13348667516424,8.85,7.684655424842306,city,car,High
280,2016-04-14,2,3,0,"40.7499,-73.9838","40.7525,-74.0048",1.7924223432981785,8.416666666666666,12.77766422945236,city,bus,Medium
281,2016-01-20,19,2,0,"40.7447,-73.9851","40.7557,-73.9692",1.8138342408256538,11.4,9.546496004345546,city,car,High
282,2016-01-18,17,0,0,"40.7608,-73.9842","40.7677,-73.9562",2.479817465289452,12.6,11.808654596616439,city,bike,Medium
283,2016-05-27,22,4,0,"40.7307,-74.0027","40.6971,-73.9319",7.040369419088483,28.083333333333332,15.041738818230588,city,bus,Medium
284,2016-05-01,18,6,1,"40.7987,-73.9415","40.8023,-73.9391",0.4483882079222767,3.7,7.271160128469352,city,car,High
285,2016-04-14,15,3,0,"40.7578,-73.9738","40.7357,-73.9854",2.6445748273407705,16.016666666666666,9.906835981713606,city,bus,High
286,2016-06-15,23,2,0,"40.7741,-73.873","40.7135,-73.9625",10.112220718673795,33.28333333333333,18.229341305571186,city,car,Medium
287,2016-05-04,22,2,0,"40.7253,-73.9925","40.7434,-73.9981",2.067197491863325,10.183333333333334,12.179887022435302,city,bike,Medium
288,2016-02-12,15,4,0,"40.7694,-73.9892","40.7377,-73.9853",3.5401540728341305,30.116666666666667,7.052880277920791,city,car,High
289,2016-05-14,10,5,1,"40.7704,-73.9645","40.7601,-73.9716",1.2920030628062984,4.5,17.22670750408398,city,car,Medium
290,2016-01-25,8,0,0,"40.7705,-73.9817","40.7771,-73.9819",0.7340797316521258,4.433333333333334,9.934913661457342,city,car,High
291,2016-04-11,7,0,0,"40.7512,-73.9942","40.7429,-73.9821",1.3750584333704685,8.2,10.061403171003429,city,car,Medium
292,2016-04-24,19,6,1,"40.7224,-74.0116","40.7551,-73.9987",3.7950321651863757,11.633333333333333,19.573231797522855,city,bike,Medium
293,2016-04-07,8,3,0,"40.7516,-73.9747","40.7024,-74.0113",6.28025108506844,15.083333333333334,24.98221426104573,city,bike,Medium
294,2016-04-11,19,0,0,"40.7544,-73.9659","40.7717,-73.9647",1.9263252554601926,7.933333333333334,14.568846469867005,city,bike,Medium
295,2016-06-17,15,4,0,"40.7512,-73.9941","40.7262,-74.01",3.0858107791951617,34.516666666666666,5.3640361202813045,city,car,High
296,2016-04-01,10,4,0,"40.7739,-73.8714","40.7942,-73.7983",6.5554776582254215,13.383333333333333,29.389439065518705,city,bus,Low
297,2016-01-12,7,1,0,"40.7741,-73.981","40.755,-73.9872",2.1870694954379775,5.933333333333334,22.116433099934603,city,bike,Medium
298,2016-05-20,7,4,0,"40.7816,-73.9796","40.7707,-73.9822",1.2316390197042535,7.516666666666667,9.831264902295594,city,car,High
299,2016-03-12,10,5,1,"40.7478,-73.985","40.7315,-73.9972",2.083641510263338,7.066666666666666,17.69129584185853,city,bus,Medium
300,2016-06-15,7,2,0,"40.7716,-73.9906","40.7427,-73.9827",3.281700614281354,16.25,12.117048421961924,city,car,Medium
301,2016-04-16,23,5,1,"40.7215,-73.9837","40.7078,-74.0068",2.472073196632397,9.183333333333334,16.15147642082873,city,car,Medium
302,2016-05-12,21,3,0,"40.7677,-73.9828","40.801,-73.9654",3.982060696975792,10.866666666666667,21.986838204160815,city,car,Medium
303,2016-04-29,18,4,0,"40.7609,-73.9903","40.7348,-74.0062",3.1963623749807932,24.483333333333334,7.833154901246328,city,bus,High
304,2016-03-27,19,6,1,"40.6453,-73.7768","40.7659,-73.7254",14.092664456104817,27.25,31.029719903350056,city,car,Low
305,2016-04-07,16,3,0,"40.7297,-74.002","40.7199,-73.9971",1.1653201539389713,8.566666666666666,8.16177539723793,city,car,High
306,2016-05-26,12,3,0,"40.7833,-73.9551","40.7558,-73.9708",3.331450061889645,19.466666666666665,10.268167998974935,city,car,Medium
307,2016-05-15,14,6,1,"40.7829,-73.9478","40.7747,-73.9587",1.2937210688040028,6.233333333333333,12.452930074049226,city,car,Medium
308,2016-06-08,19,2,0,"40.7668,-73.9535","40.744,-73.9951",4.324975456660449,26.016666666666666,9.97431879819194,city,car,High
309,2016-02-17,16,2,0,"40.7733,-73.9641","40.7879,-73.9674",1.6470520047736383,8.933333333333334,11.062289584300554,city,bike,Medium
310,2016-04-22,7,4,0,"40.7321,-73.9876","40.7383,-74.0077",1.8284938075235206,9.15,11.990123328023087,city,bike,Medium
311,2016-05-22,0,6,1,"40.7616,-73.9902","40.8302,-73.9441",8.558357553660318,18.75,27.38674417171302,city,car,Low
312,2016-05-27,21,4,0,"40.6436,-73.7903","40.6955,-73.9416",14.004838924270587,36.75,22.865043141666263,city,bike,Medium
313,2016-06-19,8,6,1,"40.8006,-73.9694","40.7816,-73.9807",2.3169972924370934,8.933333333333334,15.561922113383462,city,bike,Medium
314,2016-05-08,19,6,1,"40.7123,-74.01","40.7607,-73.9608",6.793218730591473,16.416666666666668,24.828007543278478,city,car,Medium
315,2016-03-23,14,2,0,"40.7778,-73.9592","40.7471,-74.0076",5.316923082059241,31.783333333333335,10.037190925754205,city,car,Medium
316,2016-02-26,8,4,0,"40.7583,-73.9662","40.7494,-73.9723",1.1150723549612438,1.9166666666666667,34.90661285096067,city,car,Low
317,2016-03-18,2,4,0,"40.7641,-73.9943","40.7642,-73.9945",0.02018315583750162,12.25,0.09885627348980386,city,bike,High
318,2016-05-02,1,0,0,"40.7564,-73.9866","40.7509,-73.9908",0.7065260150605239,1.0166666666666666,41.69661728226043,city,bus,Low
319,2016-02-05,13,4,0,"40.8116,-73.9606","40.7721,-73.9678",4.433825388451065,18.133333333333333,14.670745770610141,city,car,Medium
320,2016-04-14,0,3,0,"40.7199,-73.979","40.7224,-73.9873",0.7526886310249136,12.0,3.7634431551245675,city,bus,High
321,2016-03-19,17,5,1,"40.7977,-73.9486","40.7896,-73.9526",0.961565599827266,3.5166666666666666,16.405858575251933,city,bus,Medium
322,2016-02-27,2,5,1,"40.7179,-73.9856","40.7348,-73.9584",2.963943799854917,17.083333333333332,10.409948955588002,city,car,Medium
323,2016-03-22,18,1,0,"40.7519,-73.9909","40.7681,-73.9661",2.758235311627328,26.433333333333334,6.26081155224362,city,bus,High
324,2016-06-13,19,0,0,"40.7696,-73.8634","40.7649,-73.9667",8.715147184813478,19.683333333333334,26.566071012132536,city,bus,Low
325,2016-02-01,7,0,0,"40.7851,-73.9515","40.7557,-73.9748",3.812763487110596,10.65,21.48035767386251,city,car,Medium
326,2016-03-09,13,2,0,"40.7644,-73.9729","40.7579,-73.9718",0.728680570354592,12.266666666666667,3.5641984419518082,city,bike,High
327,2016-05-27,6,4,0,"40.7509,-73.9894","40.7458,-73.9784",1.0863915926807386,3.85,16.93077806775177,city,bus,Medium
328,2016-05-26,21,3,0,"40.7637,-73.9715","40.7658,-73.9554",1.3758809230567939,5.966666666666667,13.83567408660463,city,bus,Medium
329,2016-01-01,18,4,0,"40.7628,-73.9675","40.7949,-73.9486",3.908049398410963,8.316666666666666,28.194344357273483,city,bus,Low
330,2016-01-22,13,4,0,"40.7596,-73.9664","40.7658,-73.9678",0.6994189482761739,7.9,5.312042645135497,city,bike,High
331,2016-02-11,10,3,0,"40.7866,-73.9549","40.7738,-73.9572",1.4364094944878565,9.666666666666666,8.915645138200489,city,bus,High
332,2016-03-05,19,5,1,"40.7141,-73.9899","40.7326,-74.0049",2.4144463261713223,15.633333333333333,9.266531742235353,city,car,High
333,2016-03-11,17,4,0,"40.7604,-73.995","40.7743,-73.981",1.9439615258271412,7.75,15.050024716081092,city,bus,Medium
334,2016-03-11,10,4,0,"40.7382,-73.9897","40.7447,-73.9855",0.804733919448658,9.933333333333334,4.860808909421424,city,car,High
335,2016-02-01,18,0,0,"40.766,-73.9547","40.7744,-73.8728",6.959905047275837,31.75,13.152576467292919,city,bike,Medium
336,2016-02-15,18,0,0,"40.752,-73.9751","40.7568,-73.9615",1.2637897329634287,6.633333333333334,11.431263916252119,city,bus,Medium
337,2016-03-20,14,6,1,"40.731,-73.9861","40.7176,-74.0048",2.1687396828541083,9.616666666666667,13.531131470146947,city,bike,Medium
338,2016-05-16,21,0,0,"40.7495,-74.0041","40.7547,-73.9874",1.5209180642789943,9.033333333333333,10.102038803329114,city,bike,Medium
339,2016-06-14,11,1,0,"40.764,-73.9645","40.7654,-73.968",0.3333479274249478,6.216666666666667,3.2172990314472174,city,bike,High
340,2016-03-10,13,3,0,"40.7562,-73.9727","40.7497,-73.9917",1.756074599261286,26.816666666666666,3.9290668473217094,city,bike,High
341,2016-06-02,22,3,0,"40.7995,-73.9684","40.7964,-73.9621",0.6324970588724311,4.016666666666667,9.448088846227186,city,car,High
342,2016-05-28,21,5,1,"40.7653,-73.9821","40.7277,-74.004",4.569880672904946,19.066666666666666,14.380743376274307,city,car,Medium
343,2016-04-10,1,6,1,"40.7607,-73.9624","40.8447,-73.9348",9.62493697707286,13.25,43.58462027353748,city,bike,Low
344,2016-05-13,23,4,0,"40.71,-74.0119","40.7293,-74.0015",2.3181413911501187,5.2,26.74778528250137,city,bike,Low
345,2016-06-13,11,0,0,"40.7545,-73.9718","40.7659,-73.9812",1.4945469365945165,12.95,6.924541791171506,city,bus,High
346,2016-01-31,4,6,1,"40.7213,-73.9867","40.7371,-73.9783",1.8941038187476777,8.25,13.77530049998311,city,car,Medium
347,2016-01-14,23,3,0,"40.7383,-73.9835","40.7506,-73.9744",1.5678996510605887,3.3833333333333333,27.805116964621277,city,bus,Low
348,2016-06-21,9,1,0,"40.7734,-73.949","40.7885,-73.955",1.753397447382099,9.366666666666667,11.231727420952947,city,car,Medium
349,2016-01-04,17,0,0,"40.7617,-73.968","40.7812,-73.9798",2.3851478442407203,13.933333333333334,10.270971578070087,city,bike,Medium
350,2016-02-20,16,5,1,"40.7529,-73.9746","40.7461,-73.986",1.2222632969982228,7.833333333333333,9.36201674296511,city,bike,High
351,2016-05-26,1,3,0,"40.7425,-73.9841","40.662,-73.9856",8.952084659155151,23.566666666666666,22.791728976632633,city,car,Medium
352,2016-04-20,14,2,0,"40.8051,-73.9391","40.8051,-73.9629",2.00318749381418,15.383333333333333,7.813082316068307,city,bus,High
353,2016-01-17,11,6,1,"40.7814,-73.9565","40.7517,-73.9764",3.703390139670023,10.5,21.162229369542988,city,car,Medium
354,2016-05-19,0,3,0,"40.748,-73.9863","40.7181,-73.995",3.4045827239176285,15.2,13.439142331253798,city,car,Medium
355,2016-01-12,10,1,0,"40.7626,-73.9598","40.7771,-73.9461",1.9825835843237132,8.433333333333334,14.105337754081752,city,bus,Medium
356,2016-03-02,11,2,0,"40.7792,-73.9601","40.7849,-73.956",0.7217230678597035,3.75,11.547569085755256,city,bike,Medium
357,2016-04-20,11,2,0,"40.7417,-73.9952","40.7347,-73.9832",1.2759423160858756,23.466666666666665,3.2623525127195685,city,bike,High
358,2016-04-08,14,4,0,"40.7472,-73.9847","40.7016,-74.0127",5.592615832296247,17.916666666666668,18.728759996526968,city,car,Medium
